medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
D2B4FB1068872B5112040738821988A1,81A4E8AA573C49C761B6DF81B5232C70,VTS,2013-01-13 10:54:00,CSH,5,0,0.5,0,0,5.5
8C6CFF1ED34957DCF1547C3C38EE0490,45E179FC7D8C80F3115C19E9DC41BAF7,VTS,2013-01-13 10:44:00,CRD,13.5,0,0.5,3.38,0,17.38
6DADE23F669F45429D2732BD31AF650F,70930A2F74ADF7BF322CC137C7B9ECD0,VTS,2013-01-13 10:54:00,CRD,5.5,0,0.5,0.5,0,6.5
646C669F537C7F8482666BBA97F8E782,0A9F0A276826F60B245F3A9F0A0A2F90,VTS,2013-01-13 10:37:00,CSH,33,0,0.5,0,0,33.5
BED09F0230C988D672971C6F28A3E2CF,D0CDF76BE55FE9849113BC1FC467AB7D,VTS,2013-01-13 10:49:00,CRD,14,0,0.5,2.8,0,17.3
73FD8F46EF0B36C631E15CA952E31375,8E80D73BB8EC40203E00B0818A98A823,VTS,2013-01-13 10:51:00,CRD,10,0,0.5,2,0,12.5
FABEEFDCB6B30A88F6A43FD70F11E124,C8D85D08F060947EDB28E97AA6090498,VTS,2013-01-13 10:46:00,CRD,14,0,0.5,2,0,16.5
D7670B86A4A1C49D35176E33D7F692A4,CB29FCD6790A338DF0111251E8C6275C,VTS,2013-01-13 10:52:00,CSH,6,0,0.5,0,0,6.5
822FD04E2877C11A22383ABF0B800531,7733EF4FF351295EA84B2DF653154247,VTS,2013-01-13 10:47:00,CSH,14,0,0.5,0,0,14.5
3204EB55D14DAA988E50E3FC48EC04D0,508B0C200B7911E94E3D58151FADD644,VTS,2013-01-13 10:49:00,CRD,9,0,0.5,1.8,0,11.3
42F3B79B88D7785CC10FC4462BEB1939,39939B11576CB2A35F6833BDF416F65A,VTS,2013-01-13 10:44:00,CRD,4.5,0,0.5,0.9,0,5.9
6751AB7E34461E5006F078C38B827942,CE91EBFC7864897D3D06C006B4EA0E10,VTS,2013-01-13 10:50:00,CSH,6.5,0,0.5,0,0,7
73920460319BC1AAFED72C4C8A23D114,8E9E8F5F902D19C20153C5F98F61E14E,VTS,2013-01-13 10:48:00,CRD,9,0,0.5,2,0,11.5
D4A54111A17ADEAFF0BFC77E1D3BBE30,8E2A9E6F9B918A88E4A75FAD48FACE2F,VTS,2013-01-13 10:49:00,CSH,7.5,0,0.5,0,0,8
C8BC04755429D80D0FFBEABF39419C64,749741DFA0361B4ABF3C7493A19320E5,VTS,2013-01-13 10:44:00,CRD,12,0,0.5,2.5,0,15
F28AB26AE6F1306DEDC114BBAB6DB2AE,1623A6CC5093036386452D8DDECF75AF,VTS,2013-01-13 10:55:00,CSH,2.5,0,0.5,0,0,3
82505A947AEF24BE55080E579D2E1BE4,11DFC0D7D38C2E2456689762968866A5,VTS,2013-01-13 10:51:00,CRD,5.5,0,0.5,1.1,0,7.1
BE403D8E2E001AB97D7149CF937C4043,B459E14C40C84312262A7F619874172C,VTS,2013-01-13 10:27:00,CRD,39.5,0,0.5,7.9,0,47.9
4F597CD50F6EE9869BD7EA8B6AD24B50,53AC3D459B32C62058110BF8FEB18FCB,VTS,2013-01-13 10:44:00,CSH,12,0,0.5,0,0,12.5
11922D84A5A91EF5F8317AF86C3E43E9,1328DF546761D7A075CD5BB654EDCBC9,VTS,2013-01-13 10:54:00,CSH,5.5,0,0.5,0,0,6
26A46E117EC751C440FC3D3F027E4B7D,1B6D9D37C40CAEA5D4D61136B1D71882,VTS,2013-01-13 10:49:00,CSH,9,0,0.5,0,0,9.5
E6401D4037661AD0077ACB6077BBB2AE,0572F5FA7695680AC85CBD8AE7718F66,VTS,2013-01-13 10:37:00,CSH,22.5,0,0.5,0,0,23
954BC1AB7A1B3145E823FCC7C88C2557,E1BF9D027C3C175A0BD3425F53BA60FB,VTS,2013-01-13 10:44:00,CSH,10,0,0.5,0,0,10.5
4599D51610F6A40450D57FC19990DD55,D53565E1047E76AE5D900AA77D8043F1,VTS,2013-01-13 10:50:00,CSH,5.5,0,0.5,0,0,6
12BB7274B589C816D966B81037AA59C7,672E2ED19B4ED5159D9C2396C20822BA,VTS,2013-01-13 10:55:00,CSH,4.5,0,0.5,0,0,5
6AA8189D8B443376152944D0AF7679C3,12BDDF6BB9421CE0AE313787AA0F08BA,VTS,2013-01-13 10:57:00,CSH,7.5,0,0.5,0,0,8
621D7CC9900382D5461593D63DC212C4,017583CFB6AAFC1DCECA6C3A6D22D76E,VTS,2013-01-13 10:51:00,CRD,7.5,0,0.5,1.5,0,9.5
FF40FB8123940D9F96D33EDA1D92A83C,0E3E115482EA09F5381483A107AEFB5E,VTS,2013-01-13 10:43:00,CSH,14,0,0.5,0,0,14.5
BC5AB7D6ABFFD0FABB475EB48541C79F,36BC7E595146CF2B6F8033FED8A78F87,VTS,2013-01-13 04:45:00,CRD,10,0.5,0.5,2.1,0,13.1
5A4B8A6C45F99C24BFBFBAB056BA2723,599968A5C0EE6131F372A55D9AAA76FF,VTS,2013-01-13 10:53:00,CRD,2.5,0,0.5,0.75,0,3.75
9E001B1E0A0BE88D4FA5D595390039DA,A944E9332DD2C70D2A840DD6EE6A084D,VTS,2013-01-13 03:30:00,CSH,10,0.5,0.5,0,0,11
638DE546EB32ADF9918A33040A20F9E3,7947AAF6DFAFDB9E6F37DC27ABC0736E,VTS,2013-01-13 03:34:00,CSH,4.5,0.5,0.5,0,0,5.5
E2F88215955DD0B4EEB2DE7265A2DA80,D8D671C1AF551698648C7F89FE0D3527,VTS,2013-01-13 03:33:00,CSH,3.5,0.5,0.5,0,0,4.5
70F5983D94E1BA0B217E9F8F447D4382,8E8F8542A697D51B3325871CAD6A5EB8,VTS,2013-01-13 03:30:00,CRD,8.5,0.5,0.5,2.25,0,11.75
95117A258113963AAC7F91D1B8070CBA,A488B1F637BBA12C43DFF1FDE963E087,VTS,2013-01-13 03:26:00,CRD,13,0.5,0.5,1.5,0,15.5
39EFE76F7CFC78A43920607D812D9E40,9BEE4F56F4BB7226181A2AC52196A0F3,VTS,2013-01-13 03:30:00,CSH,9,0.5,0.5,0,0,10
E6D0E34FE3D04B841CAEE3B11D945045,750B8D9F3FACBF8F3F07DC0C91124F53,VTS,2013-01-13 10:31:00,CSH,8.5,0,0.5,0,0,9
221F94E1FB935807635C1045866796CC,C36E255AB31B237996066EE58514830C,VTS,2013-01-13 10:33:00,CRD,9.5,0,0.5,1.25,0,11.25
D0E11AB0F51BFD9FF4053F8A585D1A89,B45763400EF3F298115826B7ECC89F2A,VTS,2013-01-13 10:42:00,CSH,2.5,0,0.5,0,0,3
C5E00559CCC993D85DDC67CF6CC31CD6,A4C4933239A6E3DD85727D34DF1263A8,VTS,2013-01-13 10:27:00,CSH,16.5,0,0.5,0,0,17
211BE2B5A5FA9A2F2B35CE514C0469EB,3CDD7FDED3E96DDF38B918C63B739BA7,VTS,2013-01-13 10:35:00,CSH,13.5,0,0.5,0,0,14
56BD8746B522EEE60A8A7ED97C275FF2,29749B6541B5F719AEF40A7C8A1F6798,VTS,2013-01-13 10:40:00,CRD,5.5,0,0.5,1,0,7
9C5D9306F3BD991C639567E907F9C03F,97DFD401B448BC8C52254DC7639E1293,VTS,2013-01-13 10:34:00,CRD,8.5,0,0.5,2,0,11
AF2030DED57A5B095DA77A85F1751CDA,438A8EB7288AF2E50BFD88B2A0F7B800,VTS,2013-01-13 10:38:00,CSH,8,0,0.5,0,0,8.5
31A26B0162844E92824915093A9B255E,0DDAAEE1DCB00DDD266F4095EF815C0A,VTS,2013-01-13 10:22:00,CRD,52,0,0.5,10.4,4.8,67.7
CE74B18C8EC88B6B28DF456B99A1A088,E17EA6FA2856443A0AE04152ACBC9789,VTS,2013-01-13 10:27:00,CRD,28.5,0,0.5,3,4.8,36.8
BCF07D2F69DB29C27DA7CCF5DE6B4843,813F6F6C756D91B6AC2DA53A1DB55E25,VTS,2013-01-13 10:44:00,CRD,5.5,0,0.5,1.38,0,7.38
E5EA8E7FD55D316CEAD6AE8B484160B5,D9003DAE4BBE6EA2E9D31F41FA1D181A,VTS,2013-01-13 04:36:00,CSH,18.5,0.5,0.5,0,0,19.5
839CD75C54A29D6D8EF0CDD1E90FE5D4,38ED11EAF65F16F215ECAE0CEBD1B3E8,VTS,2013-01-13 04:45:00,CSH,7,0.5,0.5,0,0,8
247E69398961C347DAAED1A3C91F7F0D,CBDC10FEE2A7A79C5FA9E5D945C9ED7E,VTS,2013-01-13 04:43:00,CRD,18,0.5,0.5,3.7,0,22.7
62E545EBE4EA089C99BC640A37D15870,9125A4AFDD6C7DD36E9D8014F5B95E16,VTS,2013-01-13 11:38:00,CSH,12,0,0.5,0,0,12.5
48CA4A12F75D480A33D7B2F66D4BA516,290DC30B5124967CD7C133062E0130AB,VTS,2013-01-13 11:47:00,CSH,7.5,0,0.5,0,0,8
47C97FA74B6645204E55A5C85913314D,DC2E8B6BC338C5372962A68FCE6B4123,VTS,2013-01-13 11:49:00,CSH,6.5,0,0.5,0,0,7
7003419E114ECB55867BD106E9F71FFB,E0F3F8A7AE1B8DCCE0C0BA42FFBA4610,VTS,2013-01-13 11:53:00,CRD,5,0,0.5,1,0,6.5
2886A4D0E61E8FAD6604A02A50F1A318,C10B10DFF647545CA88B0FFECA52E377,VTS,2013-01-13 11:41:00,CSH,11,0,0.5,0,0,11.5
20C266E7CFA3574AE8440B0C1DC81778,D12E95D7C7CD7695807FFB18B926CF0A,VTS,2013-01-13 11:46:00,CSH,8,0,0.5,0,0,8.5
075A97F76C3C2CFFFF3F8CB3EE633CC9,914127B8875893DAFDCF872A4C713C83,VTS,2013-01-13 11:48:00,CRD,7,0,0.5,1,0,8.5
EE05185A63CE5FBCEBA8C84E47BAB9AF,0CB5B94313CC03B64AFC2C431DD57A30,VTS,2013-01-13 11:38:00,CSH,16.5,0,0.5,0,0,17
63D58684D0FD448715C6005C997D33E9,B3205ACFE7D3A0565268839D58C57863,VTS,2013-01-13 11:43:00,CRD,11.5,0,0.5,2.3,0,14.3
C962E6539EB9A4765F68C57BE163A10F,BAAA149B15102F4B4B72DCAC3E09E446,VTS,2013-01-13 11:48:00,CSH,7,0,0.5,0,0,7.5
A19418FE7024B00F30F3F3DB4F36611C,14FBCDE3B2B286363DA27D39D630ECFE,VTS,2013-01-13 03:38:00,CSH,4.5,0.5,0.5,0,0,5.5
65C6171C49705F67A5C1037F34A37B15,68DAEEE6A0BF053BD22DAB618A08AC86,VTS,2013-01-13 03:27:00,CSH,14.5,0.5,0.5,0,0,15.5
25D566E299C678396527A8C909AAA038,871FD92E39A5B0CD73CE8067A6A727ED,VTS,2013-01-13 03:28:00,CSH,13.5,0.5,0.5,0,0,14.5
421CC6F25F04663977DA8B59C0AE439E,9C9E11A707DA04923B60D3A93E9FFF08,VTS,2013-01-13 03:36:00,CRD,5.5,0.5,0.5,1.2,0,7.7
4D4DCCB57FB9D19D5B874B003E7DAD7D,C875F1C4140D793511F3E3F20C18D1B1,VTS,2013-01-13 03:14:00,CSH,33,0.5,0.5,0,0,34
2D84EC6CD02550324CD938375C843D60,AC22E37790A7E433E1D40CC75705DE61,VTS,2013-01-13 03:33:00,CSH,12,0.5,0.5,0,0,13
419842EC995A6726D14585968DD58ECB,FA37CB36F363F6DD89B11098922AB1B3,VTS,2013-01-13 03:35:00,CSH,8.5,0.5,0.5,0,0,9.5
905BC39A6D5F0CFC587FA32420B7F77C,177B7468559CA4126DCBCC0DD8AAE9B7,VTS,2013-01-13 03:25:00,CSH,20.5,0.5,0.5,0,0,21.5
8E8EF04137147B875A82914266F7FE9F,FD92D415035C112ADB1D1D47E710C6E5,VTS,2013-01-13 03:37:00,CSH,4.5,0.5,0.5,0,0,5.5
BB3B57F044D80FBAAA61770A0E706258,02E92727EF15A106B1FCE686629DE043,VTS,2013-01-13 03:32:00,CRD,8.5,0.5,0.5,1.8,0,11.3
78CB97172912DDD5D486C3D13AD446EE,B54855B13CA5B6B8DD264BE86A1430ED,VTS,2013-01-13 10:32:00,CSH,7.5,0,0.5,0,0,8
F1AFF367CB1A8EF961498B4FA7A61713,90C98A85ED8B910E17C0DFAB88451CC1,VTS,2013-01-13 10:29:00,CRD,10,0,0.5,3,0,13.5
D2A8E7A2894575F988F336AC54300925,2E1F2412E6C4E02E65BDB8AA96E277C3,VTS,2013-01-13 10:17:00,CRD,33.5,0,0.5,6.7,4.8,45.5
6483B9BFCB216EC88986EA3AB13064E7,8A6F25B1F3D56E03C30D01E9F9020B50,VTS,2013-01-13 10:37:00,CRD,7.5,0,0.5,1.88,0,9.88
2C2E087DC43A9B8A33D4AFDAD41C6526,506AD6BBAFB7E79FB950CD5196F6973F,VTS,2013-01-13 10:25:00,CRD,18,0,0.5,1.9,0,20.4
CA64E03A14226BBF0258A74D0E8F7F81,CEE884FD082E4D26C5F22B7A0DBD643A,VTS,2013-01-13 10:31:00,CRD,11,0,0.5,1.1,0,12.6
C2479A07F921242A1A7362F5AF420752,224418C15802ED1D569974EB2BCB13D6,VTS,2013-01-13 10:37:00,CRD,6.5,0,0.5,1.3,0,8.3
94EA3A11A6978F00849770BD652EDD38,1354054AE9C6D3E4FC99A960869422DF,VTS,2013-01-13 10:33:00,CSH,7,0,0.5,0,0,7.5
67651B7D17DF408749E8475B12A22EB8,21D086F9F8A40D99A834C253B05DD6D4,VTS,2013-01-13 10:34:00,CRD,7.5,0,0.5,1,0,9
18A5CF174D916625073B2D588707040E,59C1C7232A370AB08A9EF59E8E107AAF,VTS,2013-01-13 10:36:00,CSH,5,0,0.5,0,0,5.5
EAE22F3BC2D95A67D212B48DE0A672B3,DFE22D70367EDC4E46427B9481738605,VTS,2013-01-13 10:32:00,CSH,9.5,0,0.5,0,0,10
2F24F5631281ADDDABB2FA9B0B696A58,9AA2A246F4BA2763C9D7160508659869,VTS,2013-01-13 10:32:00,CSH,6.5,0,0.5,0,0,7
8D862648A42EEF08D29AD669EFB562E7,A5280D045A2D5F5FACBF0D2CC655F15B,VTS,2013-01-13 10:38:00,CSH,5.5,0,0.5,0,0,6
50C6E9C9DEEC48A18273D57C325778B0,BB4DCD2FD883B6EB067A2887295CE7BC,VTS,2013-01-13 10:29:00,CRD,12.5,0,0.5,3.12,0,16.12
DCDEDAB067DB58753C32726FDECEA04F,DEB7EB6FAFA4EF0CAB5C85CD22C368CA,VTS,2013-01-13 10:28:00,CRD,12,0,0.5,2.4,0,14.9
7CE0BF56287AB98D60C5A92C1E6EC165,53C123A32E8D2B2536337BC50D0D607F,VTS,2013-01-13 04:36:00,CRD,11,0.5,0.5,2.3,0,14.3
FD25C9F978EA1FE2889ED6E8589813EB,2B4AF5B368B4EA9E7B432DA049F1DA19,VTS,2013-01-13 04:43:00,CRD,14.5,0.5,0.5,4.5,0,20
DDC8665BFAD13659EAA8A39020420C43,E07F31E8CEEFFB2F52966B6BE7512378,VTS,2013-01-13 11:12:00,CRD,52,0,0.5,12,4.8,69.3
B206424981444F723E0C7945742E22B9,1D3405E1744B9C93034A9A49781CC19F,VTS,2013-01-13 11:48:00,CSH,7.5,0,0.5,0,0,8
DC7727CDF12389EE0D5C3561842E5BDA,114A0835E3FCC38888F04A7489327CB0,VTS,2013-01-13 11:54:00,CRD,2.5,0,0.5,0,0,3
56DD5BCBDD7DE1F36A455AA7FAEA7C88,BFAD5C863E53ED7E3234CE52DF9602D2,VTS,2013-01-13 11:42:00,CSH,16,0,0.5,0,0,16.5
3CA222A2D0C3997718479ACF669D8162,91E4F6075AF06A089E27AE18DA1BABDF,VTS,2013-01-13 10:33:00,CSH,5.5,0,0.5,0,0,6
0D3855BD27C3CAD7051D444E95D1B306,A311D5D27A613A095BE21B3EE5A65F11,VTS,2013-01-13 10:39:00,CRD,5,0,0.5,1.25,0,6.75
99C386C2E40B9FE86884E0772662172F,FBDBFF981B5715DDD35761628003ADAE,VTS,2013-01-13 10:28:00,CRD,13.5,0,0.5,2.7,0,16.7
9B2F0CF7472D7072BE7B6C593ADC06E6,AA7DE37B1D94EC47FE1060CD0F90913A,VTS,2013-01-13 10:30:00,CRD,8.5,0,0.5,1.7,0,10.7
9D26F18E51D1CF11ABD52A85A1793932,D17F4FA75071D1BE11B1C441E6A027DF,VTS,2013-01-13 10:31:00,CRD,10,0,0.5,1,0,11.5
32A31869367DDE058DEF48F9B479FBC3,4EDBDE7EDCB2484A2BFAFDA146E1681E,VTS,2013-01-13 10:32:00,CSH,9.5,0,0.5,0,0,10
131949A57D5717A3E7112404CCDFF27B,0B2526A18831868606D654A571E23863,VTS,2013-01-13 10:38:00,CSH,6.5,0,0.5,0,0,7
F4D7807C04001DEAA39C8F2E24987FAC,8CF9E96068F97190AA5006CF86B8B761,VTS,2013-01-13 10:40:00,CSH,7,0,0.5,0,0,7.5
BC265F0CC3EEEDF7B385BEB03132E20C,E74CD9FC37707176C4CAF39941107AFA,VTS,2013-01-13 10:20:00,CRD,19.5,0,0.5,3.9,0,23.9
BE92929A5B267910A9A17EAE644A3537,C6C02951E32A42060EDBA9E70AC4D8B6,VTS,2013-01-13 10:40:00,CSH,5.5,0,0.5,0,0,6
97A9109887FC8A8DC9E03C616911F808,2603E6C32CE5AEADCEA08740632CD103,VTS,2013-01-13 10:31:00,CSH,12.5,0,0.5,0,0,13
F52CF5075D1550031A1253B95A695FE4,C6B453BB1C74A3855D99F2734DC9960E,VTS,2013-01-13 10:36:00,CSH,9,0,0.5,0,0,9.5
5B649C3B5475C002D515BEF21192B504,B9C38E251CF991EF541D8EF357B262C7,VTS,2013-01-13 10:28:00,CSH,10,0,0.5,0,0,10.5
11FF9D3AAA55F9553717C2B491340E8E,A6387D11C2B7049BE0D1D7B0AD2C8562,VTS,2013-01-13 10:41:00,CRD,5.5,0,0.5,1.5,0,7.5
2242A513238185D3AD7704A75EF21FB8,B9D6CB5BB1ECE2FC4010272137D2A336,VTS,2013-01-13 10:23:00,CSH,28,0,0.5,0,0,28.5
51DB8B809F0FECD0F12F2AD4BDC00CE6,988E880CA74D2D0D2FF1F6C712E1EFDE,VTS,2013-01-13 10:33:00,CSH,7,0,0.5,0,0,7.5
2BB63C89139195CDD13A4E5E563A7B83,A94BDD499E993B2729D5C071079CD338,VTS,2013-01-13 10:24:00,CSH,15,0,0.5,0,0,15.5
7BF28AD5D64165E868B86F60946CA5DE,860113B2C9AC2279699384DBC10C927B,VTS,2013-01-13 10:37:00,CSH,8.5,0,0.5,0,0,9
D8355B560482C567FAD4EECA88289FED,59B89F77A8033E3BC34C04E55256AF05,VTS,2013-01-13 10:36:00,CRD,6,0,0.5,1.2,0,7.7
EB8B79BF3D28C7DBC509736F0846A363,35775CCF43C5C41AC0913EBF522A8A53,VTS,2013-01-13 04:43:00,CRD,8,0.5,0.5,1.7,0,10.7
2AAEF96F9B3223E505EA09DC22013BBF,3DAA167DEC7837459F10F103FBCC02D4,VTS,2013-01-13 04:36:00,CRD,11.5,0.5,0.5,2.4,0,14.9
78A626B7A26C2BEDED59C75BB28373A5,F91D169C05AE49338B5AE940CAB87457,VTS,2013-01-13 04:40:00,CRD,10,0.5,0.5,1,0,12
6EB606B79E7012EF242B7EB2AD965A47,17FEA1891A0E1B771A19DCDA6369537D,VTS,2013-01-13 04:32:00,CRD,20,0.5,0.5,5.5,0,26.5
E9AB9E11541EA859FE76DA972A5EC535,08792DFBB946AC36BDB9BC14DFE11F5F,VTS,2013-01-13 04:46:00,CSH,5.5,0.5,0.5,0,0,6.5
0DB4BD0F6A4A3664C16573C16E3D3515,BDA31FBA293C7F1DCCDF6AC9A6BFA3AC,VTS,2013-01-13 04:07:00,CSH,37.5,0.5,0.5,0,0,38.5
8E0CD6603A766DC82AEEB507DC5DC4D1,5554F23D80729FA4E820F344E3F9BA40,VTS,2013-01-13 04:24:00,CSH,22.5,0.5,0.5,0,0,23.5
2BAC66FA9385412D7B8A7F125CF8C681,94722F0390D8869501C680E9D81A0AA0,VTS,2013-01-13 04:45:00,CRD,6.5,0.5,0.5,1.4,0,8.9
F2DA8021C971E2AEE52CA24A0806C523,8B132C7B40FE91DE3068E84549E8F7B3,VTS,2013-01-13 04:45:00,CRD,6,0.5,0.5,1,0,8
1102DFAC80502A90E83E63834DCFE020,D1709D49E9BA39DBBFC31BB78DFA3077,VTS,2013-01-13 04:46:00,CSH,5.5,0.5,0.5,0,0,6.5
CB4370439C32EA7AEB8646680BE87044,8C3346EAA74E997B8AF33F4FB023CA3E,VTS,2013-01-13 04:17:00,CSH,39.5,0.5,0.5,0,0,40.5
70441B1EE93324621B443AA0142B111A,D80F12CABB882D280CA5A46EF320E822,VTS,2013-01-13 04:40:00,CSH,11,0.5,0.5,0,0,12
A8FC7832284C3BED9B81704CFFAFD601,C1610CE0B9650DD37C09BBF256C807CC,CMT,2013-01-18 18:32:08,CRD,7,1,0.5,2.1,0,10.6
9C37F128E6F2316EF27387FEA504EEBC,766B111847FACE1D8181A52D47371857,VTS,2013-01-13 04:35:00,CRD,25,0.5,0.5,5,0,31
CB2BEC7D0450E04C0831F4345E8FBA8F,11DB8035FA0EA1F0875C272C6D758BDA,VTS,2013-01-13 04:36:00,CRD,52,0,0.5,13,4.8,70.3
0797C43D0AB24B4F325DEEDA3F434036,42D2B75CA34A867A41AF728400373922,VTS,2013-01-13 04:44:00,CRD,35,0,0,6,0,41
1635013A3DBC21E8046AD3BC58F09956,220DFCACF09A7B887D0C0798AE8E2FCB,VTS,2013-01-13 11:41:00,CSH,11.5,0,0.5,0,0,12
79AA245159446C0B73BD5CE5DB6228A5,0968D9AE428CE949B76C3BF7B8DF0192,VTS,2013-01-13 11:52:00,CSH,5,0,0.5,0,0,5.5
D74DB866328D93B6996EB38FF2286DCD,0F834239187C26B73CD2E4ADA8E02656,VTS,2013-01-13 11:40:00,CRD,12,0,0.5,2.4,0,14.9
F13B673C0685207219E6D7F57A02EF3E,C41DDF8718C71AFA2C151BD6EAD0520D,VTS,2013-01-13 11:52:00,CRD,4,0,0.5,0.8,0,5.3
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,2013-01-13 11:44:00,CRD,9,0,0.5,2.25,0,11.75
9245E271560D3F7C0E2FA94B44D89C52,284E515AA54AA6DA4924037F00978B49,VTS,2013-01-13 11:44:00,CRD,10,0,0.5,2,0,12.5
91E26392B0FB090B4E2F95ADBEFAA71D,847DA7AD8B8B97A7E97A90F086C87352,VTS,2013-01-13 11:34:00,CSH,17,0,0.5,0,0,17.5
C569A25684170257ADAB705240855819,7A1D5066F0C153C7723CF00947DBFA70,VTS,2013-01-13 11:43:00,CRD,9.5,0,0.5,1,0,11
3657597B15ABF2C5EF8F5B5E562C03B6,43EB8C08254E6CBBC37F92BD2C35593E,VTS,2013-01-13 11:47:00,CRD,8.5,0,0.5,2.55,0,11.55
71C50AB84A5197CE847A94DFC0F49E4A,FE46523D6F2986D4189A1609CB83E622,VTS,2013-01-13 10:47:00,CRD,9.5,0,0.5,2.38,0,12.38
D79D2C8C83066AF716A497842BB33817,3084A929EB70391AC37915AF34654629,VTS,2013-01-13 10:33:00,CRD,57.5,0,0,7,12,76.5
49618C1CB1B96F6884917A4FF2A849D2,23F9E7B6A5930317A71F5445DD63DF81,VTS,2013-01-13 10:53:00,CSH,6,0,0.5,0,0,6.5
D3E6D6F6B353CE1422A43171A127C542,1927408F733BC1F82C711C8AECE7A832,VTS,2013-01-13 10:53:00,CSH,5.5,0,0.5,0,0,6
0F6CF8A85A039CDF369F01F2774682BA,F9834B9215FBE6430ACA7B1868AE0165,VTS,2013-01-13 10:51:00,CRD,4.5,0,0.5,1,0,6
8A2CD6464FE17A04FEE5FF2FB6883EDA,3ED8947EAFA1C44857C7192D60D86AEA,VTS,2013-01-13 10:47:00,CSH,10.5,0,0.5,0,0,11
92180425A1382148C8224A83C055D619,B5A70E8E2045C81C72AFD8269B3E7E15,VTS,2013-01-13 10:44:00,CSH,8.5,0,0.5,0,0,9
7DE23E40957A142A827081FA19EEC829,947FFADE05FD49D42A6A3024622F661B,VTS,2013-01-13 10:38:00,CSH,19,0,0.5,0,0,19.5
E271AF48C1690C83D368A17156D21BC1,96D87FEDC49D8C712C74FFA1F813C107,VTS,2013-01-13 10:53:00,CRD,5.5,0,0.5,1,0,7
FBC62923BA6B622E85C0FC9821AD83D5,5C59F9A6E8516DA2E3747346C2C38F43,VTS,2013-01-13 10:53:00,CRD,7,0,0.5,1,0,8.5
1D5461C0B8E5E4D20BCCF29B76781116,328F467B3ED8E592DD45BE0EFBECB8FB,VTS,2013-01-13 10:52:00,CSH,6,0,0.5,0,0,6.5
3B3844CB2A8A93781ACA8650B7A09C1E,E374C699E5D9C286E101D94B66FA7DFF,VTS,2013-01-13 10:45:00,CRD,11.5,0,0.5,2,0,14
2F916CFD5E51E9A620F3D4F9D65D2A7B,52FB42FCC0135139786C6BC943903767,VTS,2013-01-13 10:51:00,CRD,8,0,0.5,1,0,9.5
49B8CFC71F0ED39C7B3F68F603DB9D05,BA962BC2B4E4C31E267E1E60081AD0CA,VTS,2013-01-13 10:51:00,CRD,6,0,0.5,1.2,0,7.7
0B9A41A076F6767BB2E2EA2A64301959,981061A12092DFAB268D3421621C080A,VTS,2013-01-13 10:53:00,CSH,4,0,0.5,0,0,4.5
DF85538DFDC1347EB6A42B1362077A2D,F574CC28473F4DA1901384656E267D5C,VTS,2013-01-13 10:37:00,CRD,29,0,0.5,7.25,4.8,41.55
53791499AC4F706D95C4CC6D0FCF9177,C0521E04237DEE7503A9B96D091E6726,VTS,2013-01-13 04:42:00,CSH,15,0.5,0.5,0,0,16
7EDDE36FA99A988397F723511A6065F6,F0EA8FA0C1817D93CE37C4A17A079EBC,VTS,2013-01-13 04:44:00,CRD,8.5,0.5,0.5,1.8,0,11.3
29F22850328F4E7550D28366D4851F7E,27114FD9BDFECEDC3D81FF46C9E0EF58,VTS,2013-01-13 04:40:00,CSH,18,0.5,0.5,0,0,19
02A2214E583CDF23AE05E30966BFEFEB,E0D4FD13A590E6F232CBDEA5D818C837,VTS,2013-01-13 04:39:00,CSH,14,0.5,0.5,0,0,15
BEF9022E31C916B753397A703204F20B,85B61C7486FD793B98B022ECCA2E5E40,VTS,2013-01-13 04:43:00,CSH,13,0.5,0.5,0,0,14
7B0FCDFF4DC4D7E6379CD6595C024F1D,58AD1F0CFFC722C4C508589B665BCF43,VTS,2013-01-13 04:32:00,CSH,27,0.5,0.5,0,0,28
4C24F8DA7E004127E42BD44E54C759E4,58596E21F9103E854C649E9EFC52EE57,VTS,2013-01-13 04:47:00,CRD,6.5,0.5,0.5,0.5,0,8
3B7509562B5CAF1713351D0E0C393739,9441998220B05671D564AEFBBF5AA2B3,VTS,2013-01-13 04:33:00,CSH,23.5,0.5,0.5,0,0,24.5
96748B85E03307579E92AC277D940C8D,633F3FBBB9D435C34820C1CB3B752AEC,VTS,2013-01-13 04:49:00,CRD,5,0.5,0.5,1.1,0,7.1
17A181BBBA33F2D7D45D975CD9DAF2E2,887E3F3A0C56A788B9B8DA19832A021A,VTS,2013-01-13 10:49:00,CRD,11.5,0,0.5,2.3,0,14.3
8AF8D44120665B8AF23861D6478EAB33,D0EC0ADDC2F43CBF702A73E673D86C54,VTS,2013-01-13 10:48:00,CSH,8.5,0,0.5,0,0,9
10D6F8741AFE5A48CA89DFC53508AE9F,AF037CD87D1B9DB03917282A04DFD62E,VTS,2013-01-13 10:54:00,CSH,5,0,0.5,0,0,5.5
0BC78FA149D8D784815895BD33F17EE1,560D1F43614D49C562D5EDA198423921,VTS,2013-01-13 10:55:00,CRD,7,0,0.5,1.4,0,8.9
