pickup_time,dropoff_time,pickup_long,pickup_lat,dropoff_long,dropoff_lat,id_taxi,distance,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,payment_type,passengers,field1,field2,field3,field4
2013-01-13 04:35:00,2013-01-13 04:44:00,-73.996239,40.7164,-73.987915,40.749416,AFB245E562032C98FC763C9B6CF488F9,3.01,11,0.5,0.5,1.5,0,CRD,3,0,0,0,0
2013-01-13 04:34:00,2013-01-13 04:42:00,-73.958244,40.800808,-73.943703,40.788857,03433D4310F10E0DFA32737C788035B1,1.53,8,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:31:00,2013-01-13 04:42:00,-73.979797,40.783772,-73.949265,40.772911,1FD6B0F93285DC7F46CC835EFB221560,2.17,10,0.5,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 04:21:00,2013-01-13 04:40:00,-74.005585,40.738186,-73.958206,40.717445,72798E6FC08F7852E7BB059887369FF1,4.64,18,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:24:00,2013-01-13 04:41:00,0,0,0,0,1B96632294C366D4BDF08099BCAA6E39,5.29,18,0.5,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 04:36:00,2013-01-13 04:44:00,-73.94342,40.746689,-73.917351,40.769169,61A8EFB427A7BAD3E2D2704CFFC4D450,2.15,9,0.5,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 04:44:00,2013-01-13 04:47:00,-73.978706,40.744953,-73.984261,40.748417,6012F4F3E8D7319D17F39FBBA0926189,.75,5,0.5,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 04:41:00,2013-01-13 04:48:00,-73.963913,40.791584,-74.008896,40.78273,A627D3ADD4A418B3E05DA645D5A90CE2,2.98,10,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:37:00,2013-01-13 04:49:00,-73.985596,40.72702,-73.979408,40.772732,861A8195487B69F1B1E3A6E60EA5609A,4.32,14.5,0.5,0.5,3,0,CRD,6,0,0,0,0
2013-01-13 04:28:00,2013-01-13 04:47:00,-74.002838,40.733631,-73.939812,40.84087,A2DB789B7DAD4B0C846BAFBA6B524063,9.19,28,0.5,0.5,5.7,0,CRD,1,0,0,0,0
2013-01-13 04:25:00,2013-01-13 04:47:00,-74.002625,40.733749,-73.901581,40.743843,EA3AC177801D7CD0E4BC3BF0A3BF868E,7.90,26,0.5,0.5,6.62,0,CRD,1,0,0,0,0
2013-01-13 04:41:00,2013-01-13 04:50:00,-73.988045,40.718666,-73.96946,40.752827,C98556CF31B2CE2C9C85A1FC57B8117C,2.88,10.5,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:34:00,2013-01-13 04:49:00,0,0,0,0,12FA134309B50BB71159E2D8A9FE8460,4.71,16,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:28:00,2013-01-13 04:49:00,-74.002808,40.744598,-73.936211,40.794773,73120D33FF179115E5E2E6C3177EAB77,6.91,22,0.5,0.5,0,0,CRD,1,0,0,0,0
2013-01-13 04:49:00,2013-01-13 04:50:00,-73.953789,40.775105,-73.955284,40.769192,435B68578D21B8324545A00C5DB877FA,.52,3.5,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:33:00,-74.00235,40.739918,-73.989784,40.752869,BA2E28EC4C10FA42A04131313286A591,1.35,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:34:00,2013-01-13 10:36:00,-74.003662,40.725441,-73.998718,40.723057,14B6352E4AC7C4732A518085AF4253DD,.42,3.5,0,0.5,0.7,0,CRD,6,0,0,0,0
2013-01-13 10:42:00,2013-01-13 10:48:00,-74.000145,40.742966,-73.983788,40.755138,1374526FC456A13F0CABBAB2F7574FDE,1.49,7,0,0.5,1.4,0,CRD,5,0,0,0,0
2013-01-13 10:34:00,2013-01-13 10:36:00,-73.998817,40.740154,-73.999519,40.737808,6DADE23F669F45429D2732BD31AF650F,.34,3.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:33:00,-73.955643,40.779652,-73.989906,40.741283,AB9097E0AE735D1482B3D350A8AD1AA0,3.53,13,0,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 10:23:00,2013-01-13 10:35:00,-73.972435,40.765697,-74.000771,40.758057,EA52C332C24255D561B8A8D2F261546B,2.21,10.5,0,0.5,2.1,0,CRD,1,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:34:00,-73.955994,40.76458,-73.983215,40.764305,5FE70AD97EF4DEBAECCF058CBAC7A6D2,1.94,10,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:31:00,2013-01-13 10:35:00,-73.958885,40.763889,-73.948082,40.778507,B505BF57EE08B47D1A9A28F746C46A37,1.23,5.5,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:34:00,-73.992195,40.713814,-73.98513,40.744629,AD46B7F1DF39770161163EAE88574E58,2.76,11.5,0,0.5,1,0,CRD,3,0,0,0,0
2013-01-13 10:30:00,2013-01-13 10:32:00,-73.97113,40.755501,-73.966843,40.757481,4F4BEA1914E323156BE0B24EF8205B73,.42,4,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:34:00,2013-01-13 10:35:00,-74.004265,40.747807,-74.000137,40.750046,CDD5FEE98453AA7988C3478FB9EC2582,.36,3.5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:35:00,2013-01-13 10:37:00,-73.991562,40.7551,-73.988602,40.759384,99BE28B5B8AAF54AA97933E669D102B7,.44,3.5,0,0.5,0.7,0,CRD,1,0,0,0,0
2013-01-13 10:32:00,2013-01-13 10:43:00,-74.001411,40.730988,-73.976555,40.775307,EC5BFA0833916492209A84280A4CA7FA,3.76,13,0,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 10:34:00,2013-01-13 10:40:00,-73.986237,40.761139,-73.993187,40.757786,21CDCB18A41EBCC6B07EE2C432A43419,.80,5.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:36:00,-74.006371,40.737843,-73.980957,40.760723,098FF67267798F397F82E0922FA70FAB,2.53,10.5,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:35:00,-73.994835,40.745613,-73.953728,40.770435,8E9A3FD279B9BDD1B17F83D198014861,3.94,14,0,0.5,0,0,CRD,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:37:00,-73.915184,40.763779,-73.937935,40.76844,8BC9A4DF509EBDA04C1B499D2E1E0D1F,1.65,8,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:41:00,-74.005959,40.740002,-73.982307,40.757389,D2B4FB1068872B5112040738821988A1,2.15,8.5,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:38:00,-73.925919,40.744259,-73.959145,40.771664,89AF55C168D9A02D3E04FC1C62DC98CB,.37,13.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:39:00,-73.993156,40.743156,-73.985474,40.735271,91E26392B0FB090B4E2F95ADBEFAA71D,1.01,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:37:00,-73.977554,40.746449,-73.953918,40.778709,B6B2422ACEE398BEA32E51DE04AB4C7E,2.59,9.5,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:39:00,-73.976227,40.748787,-73.972923,40.784325,6EE7647F7BB67B5B5FDC07F24C5F69D7,3.22,11.5,0,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 10:30:00,2013-01-13 10:41:00,-73.993393,40.727615,-73.963593,40.766479,8A5D3960BFEC84E4AFB95F635FFB1217,3.33,12,0,0.5,2.4,0,CRD,2,0,0,0,0
2013-01-13 10:35:00,2013-01-13 10:39:00,-73.963921,40.768261,-73.97406,40.754757,E2EA7079E4E1F4883646053179D3C48B,1.22,5.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:37:00,2013-01-13 04:40:00,-73.980759,40.73793,-73.980759,40.73793,48052D383596E8462B2DEF319064A532,.63,4.5,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:11:00,2013-01-13 04:41:00,-73.974197,40.788589,-73.965981,40.693684,0293108C734F9B1C3CA58A43BA6535AB,9.64,31,0.5,0.5,9.45,0,CRD,1,0,0,0,0
2013-01-13 04:37:00,2013-01-13 04:42:00,-73.99221,40.724815,-74.002136,40.728138,BABFF71528A4F6FABD47BA80C8457A00,.77,5.5,0.5,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 04:23:00,2013-01-13 04:39:00,-73.997635,40.713978,-73.979439,40.78442,861DC3E173CA188FEA09E9BE20E02F59,6.28,21,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:34:00,2013-01-13 04:43:00,-73.988426,40.718491,-73.937225,40.704948,2D84EC6CD02550324CD938375C843D60,3.48,11.5,0.5,0.5,3,0,CRD,1,0,0,0,0
2013-01-13 04:30:00,2013-01-13 04:41:00,-74.005775,40.740406,-73.988243,40.769524,42BC02EC8FC9719B5B8075C3029B9EE9,2.79,11,0.5,0.5,2.88,0,CRD,1,0,0,0,0
2013-01-13 04:31:00,2013-01-13 04:40:00,-73.985474,40.743946,-73.97834,40.782875,F47442941A25CB823A908E42A9EB7F85,3.57,12,0.5,0.5,2,0,CRD,4,0,0,0,0
2013-01-13 04:09:00,2013-01-13 04:42:00,-73.994728,40.726013,-73.942986,40.836426,2A206801A42E7E225C917753FC0DD27D,9.58,31,0.5,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 04:39:00,2013-01-13 04:41:00,-73.999229,40.726662,-73.999229,40.726662,4D85BA8EC586E2B4A3D63B45F911C1A4,.74,4.5,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:31:00,2013-01-13 04:39:00,-73.988297,40.718689,-74.001602,40.709373,5EBA6CF0CE86BD93CF958D322D89B15E,1.26,7.5,0.5,0.5,0.5,0,CRD,5,0,0,0,0
2013-01-13 04:38:00,2013-01-13 04:41:00,-73.998398,40.74538,-73.987686,40.758678,707D32FAACDB2DF461BC3EB77F836AAC,1.24,6,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:34:00,2013-01-13 04:44:00,-73.995338,40.744328,-73.976837,40.72723,02CEBCE78642047165DD6E729BF7E3AC,2.02,9.5,0.5,0.5,2,0,CRD,5,0,0,0,0
2013-01-13 04:27:00,2013-01-13 04:39:00,-73.983902,40.754761,-73.956329,40.784157,48AF40EE8CFA87D6B6F4BD0D6C00AFA7,3.50,12.5,0.5,0.5,0,0,CRD,5,0,0,0,0
2013-01-13 04:33:00,2013-01-13 04:41:00,-73.972603,40.756832,-73.998505,40.723083,43881E0044BB1857FAC6D4764821158C,2.94,10.5,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:25:00,2013-01-13 04:43:00,-73.950951,40.723961,-74.003342,40.736267,E7E8673F491A2CBE3330014FB7B732C1,4.89,17.5,0.5,0.5,3.6,0,CRD,6,0,0,0,0
2013-01-13 04:33:00,2013-01-13 04:42:00,-73.982094,40.764763,-73.974762,40.788013,3E4FD506B489912AC969037C66D9AA9E,2.67,10,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:30:00,2013-01-13 04:43:00,-73.91922,40.758766,-73.873863,40.72385,C922EBA2C57BFB7683EF4457D08842D7,4.86,16,0.5,0.5,0,0,CRD,2,0,0,0,0
2013-01-13 04:39:00,2013-01-13 04:42:00,-74.006378,40.732983,-73.998749,40.744888,EF081C9F6B489EC18EDBF2861BE64137,1.51,6,0.5,0.5,1.3,0,CRD,6,0,0,0,0
2013-01-13 04:27:00,2013-01-13 04:42:00,-73.994659,40.725899,-73.944473,40.794876,B837A0D9186396171CFC1AB9EEAE949A,5.65,19,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:26:00,2013-01-13 04:47:00,-73.991722,40.722378,-73.987503,40.743118,8AD91402938128BE88812A92F89A76C0,3.81,17,0.5,0.5,2,0,CRD,1,0,0,0,0
2013-01-13 04:43:00,2013-01-13 04:50:00,-73.993675,40.721039,-73.992386,40.742546,8B149637C9306F75C81E125F3D7DDC44,1.99,8,0.5,0.5,1.7,0,CRD,1,0,0,0,0
2013-01-13 04:32:00,2013-01-13 04:48:00,-73.98774,40.721111,-73.912613,40.745998,96518DA404F3689A26014677D449B531,6.00,20.5,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:46:00,2013-01-13 04:50:00,-73.987053,40.750858,-73.986526,40.740349,5D813194D05170E70DAAFAF07BB24FD9,1.12,5.5,0.5,0.5,1.2,0,CRD,1,0,0,0,0
2013-01-13 04:43:00,2013-01-13 04:51:00,-74.006645,40.744232,-73.98555,40.74445,E8A63DAE2F9350DA9FFC73EE6A66A286,1.52,7,0.5,0.5,1.88,0,CRD,1,0,0,0,0
2013-01-13 04:30:00,2013-01-13 04:49:00,-73.990395,40.750252,-73.948044,40.836189,2F06CB00F4F0481382FBE9861F0FD2C5,9.29,28.5,0.5,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 04:45:00,2013-01-13 04:50:00,-73.996925,40.720554,-74.012573,40.717129,43057FB083859B36F315957709DC6107,1.48,7,0.5,0.5,1.5,0,CRD,1,0,0,0,0
2013-01-13 04:38:00,2013-01-13 04:50:00,-73.983627,40.725857,-73.940842,40.753174,00FD1D146C1899CEDB738490659CAD30,4.74,15,0.5,0.5,0,0,CRD,4,0,0,0,0
2013-01-13 04:45:00,2013-01-13 04:49:00,-73.993851,40.736076,-73.983589,40.73814,8C20F0C1D267C4715373F8A8D2E4350F,.95,5,0.5,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:36:00,0,0,0,0,4F6E2CAB7448FC65FF6FE55439DCAF79,2.78,9.5,0,0.5,2.38,0,CRD,6,0,0,0,0
2013-01-13 10:30:00,2013-01-13 10:32:00,-73.97023,40.789318,-73.975861,40.781479,ABA137B75D5BA45ADF7D1C013899391F,.73,4,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:31:00,2013-01-13 10:32:00,-73.965683,40.763836,-73.965683,40.763836,F5B5E83EF52481B2BAD92B1CD8FA9EC7,.53,3.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:19:00,2013-01-13 10:34:00,-73.97448,40.756321,-73.992386,40.717743,A5A016EB51230A98EFBAF8FFFEFA9F99,4.25,16,0,0.5,3.2,0,CRD,6,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:33:00,-73.984253,40.753876,-73.974258,40.76313,546F967BDF8B5BF5866030CBEC05A5AD,1.39,8,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:32:00,2013-01-13 10:33:00,-73.9795,40.882057,-73.979492,40.882072,CDF79349B6034EBFB44264FFDC07DE56,.00,57,0,0.5,0,0,CRD,1,0,0,0,0
2013-01-13 10:32:00,2013-01-13 10:35:00,-73.988403,40.748867,-73.979416,40.751068,D6150A958989D4FBF8EA4D2038547408,.82,5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:28:00,2013-01-13 10:35:00,-73.98719,40.739342,-74.000458,40.734707,55D2EE917A8B09124C74008264C09A53,1.30,7,0,0.5,1.4,0,CRD,1,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:35:00,-73.988449,40.727909,-73.975296,40.755486,75492634DA43822FF364AEEECF81DB9F,2.41,10,0,0.5,2,0,CRD,6,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:34:00,-73.991516,40.750122,-74.001724,40.735363,5D2AF934389358F121B59D6DD4A33DCA,1.24,6,0,0.5,1.2,0,CRD,1,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:35:00,-73.984184,40.780312,-73.980385,40.780499,7EB63132F292BB44FDF4AC9AE70281FF,.44,3.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:28:00,2013-01-13 10:36:00,-73.981903,40.728458,-73.999687,40.727325,3AB8D002A5D4196CBA1683B4892552D8,1.42,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:19:00,2013-01-13 10:31:00,-73.97657,40.752003,-73.998047,40.724236,2F24F5631281ADDDABB2FA9B0B696A58,2.74,11.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:17:00,2013-01-13 10:35:00,0,0,0,0,BBA520CCCBCF54BE503F767CCA01DFE7,9.93,29.5,0,0.5,5.9,0,CRD,1,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:37:00,-73.98278,40.761147,-74.005653,40.735882,A2B2E4DC64E3B3B9F8DCEF7551A38BEC,2.31,10,0,0.5,1.15,0,CRD,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:36:00,-73.992805,40.756924,-73.980385,40.753044,A0B0CBCF79CE29AFDE338A116EC7F9A9,.87,6,0,0.5,0,0,CSH,4,0,0,0,0
2013-01-13 10:21:00,2013-01-13 10:37:00,-73.957657,40.761486,-74.009827,40.716747,BBD9036AF1EDDC63EC9BAC03381F0199,7.55,23,0,0.5,3.5,0,CRD,1,0,0,0,0
2013-01-13 10:35:00,2013-01-13 10:41:00,-73.989532,40.759224,-73.986794,40.75156,3418135604CD3F357DD9577AF978C5C0,1.29,6,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:38:00,-73.972435,40.793774,-73.962486,40.809978,2D8C1A8CBC6EA0A268C5A42929B9DE15,1.27,6.5,0,0.5,1.3,0,CRD,2,0,0,0,0
2013-01-13 10:31:00,2013-01-13 10:35:00,-73.982063,40.728065,-73.990242,40.734623,6E9AE8B56D68D2AD6731DDB16B74EE3B,.87,5,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:38:00,-73.971359,40.752796,-73.989052,40.756847,E05E9D1EDED0FE81F7DD7E81EF1CC08F,1.14,6,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:35:00,2013-01-13 04:50:00,-73.989861,40.756592,-73.938797,40.849586,AF9BBE0E7B41F9946E99366F98DE25D8,8.11,24,0.5,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 04:35:00,2013-01-13 04:50:00,-74.005104,40.741207,-73.956757,40.801685,455375859B7C841ECB99E7401B39EBA5,5.59,17,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:43:00,2013-01-13 04:47:00,-73.966621,40.715118,-73.951393,40.710957,AEEF59F8EBF2835331D117D6EBA78643,1.02,5,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:28:00,2013-01-13 04:46:00,-73.982552,40.764202,-73.983765,40.720127,84195E9B838F251839421FB79584959C,4.08,16,0.5,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 04:29:00,2013-01-13 04:49:00,-73.986923,40.687801,-74.004662,40.60844,849E486825860106403FB991A763BCC3,7.54,24.5,0.5,0.5,5,0,CRD,1,0,0,0,0
2013-01-13 04:26:00,2013-01-13 04:47:00,-74.014633,40.705959,-73.986427,40.761082,3B8B4D7BBE18E91921FA6C7B82FECD4A,5.23,19.5,0.5,0.5,1,0,CRD,5,0,0,0,0
2013-01-13 04:33:00,2013-01-13 04:48:00,-73.998795,40.761044,-73.955894,40.776047,0836A7E37C5477AA1D8F213A7856AD9B,3.84,15,0.5,0.5,1,0,CRD,1,0,0,0,0
2013-01-13 04:38:00,2013-01-13 04:52:00,-73.983841,40.770592,-74.016129,40.709988,28581FB0321EC65E5039578E9862925D,5.31,18,0.5,0.5,1,0,CRD,5,0,0,0,0
2013-01-13 10:26:00,2013-01-13 10:33:00,-73.991226,40.755787,-73.983192,40.75042,04F02712AFA8710872FC5208A59AE1A5,.65,6,0,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 10:28:00,2013-01-13 10:33:00,-74.000015,40.734711,-73.991867,40.749237,1935F642E3E779EA484F5A803AA91BF0,1.27,6,0,0.5,1.2,0,CRD,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:33:00,-73.979546,40.74395,-73.982925,40.747639,868D8EAB14158D949E583285C51D494C,.91,5,0,0.5,1,0,CRD,4,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:35:00,-73.966698,40.804512,-73.968826,40.798882,7E1F23B2F2E4935FD2FA222EAE4C9D74,.70,4.5,0,0.5,0.9,0,CRD,2,0,0,0,0
2013-01-13 10:24:00,2013-01-13 10:34:00,-73.998589,40.734028,-74.001381,40.709949,2FDB9B683A5925293DEF01C2AE32F9BF,2.26,10,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:35:00,-73.99498,40.760159,-73.987183,40.736485,73495B48481E673AD8D7578764C9EC98,2.90,12.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:36:00,-73.941704,40.798473,-73.976158,40.781002,D3EA25A4194981FD8B9E4CB7A61DC5AB,3.29,11.5,0,0.5,2.88,0,CRD,1,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:32:00,-73.966614,40.767292,-73.952682,40.786587,FF2C42685FE5822F7A6DE63D32ED8193,1.56,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:22:00,2013-01-13 10:35:00,-73.977051,40.745327,-73.952126,40.777695,4DF0F508772326326DCBAEA86760564C,3.36,13.5,0,0.5,2.7,0,CRD,1,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:35:00,-73.955978,40.772503,-73.975807,40.776417,319AE2555940BA65DB0749E1DD1FBA0B,1.97,8.5,0,0.5,1.7,0,CRD,1,0,0,0,0
2013-01-13 10:32:00,2013-01-13 10:34:00,-73.981354,40.781887,-73.979027,40.784985,0D70E61DA85C2551D35C67FDB27AE291,.30,3.5,0,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:36:00,-73.947479,40.771927,-73.965546,40.765991,2E7B808904ABC38E89F02BD643A4709D,1.48,7,0,0.5,1.4,0,CRD,1,0,0,0,0
2013-01-13 10:25:00,2013-01-13 10:34:00,-74.008133,40.707836,-73.999352,40.728416,A388C41C5D7B99D508DB5EDDC9CA7C34,2.13,9,0,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 10:27:00,2013-01-13 10:36:00,-73.976067,40.763149,-73.964943,40.755909,50476672EA8394C08614195B7FDCA5C2,1.20,7.5,0,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 10:29:00,2013-01-13 10:39:00,-73.962364,40.763206,-73.988029,40.750023,8EC72749975B2F84C5C417058EF43A12,2.36,10,0,0.5,2,0,CRD,5,0,0,0,0
2013-01-13 10:33:00,2013-01-13 10:38:00,-73.978851,40.75034,-73.971474,40.759422,9FE6F16E40464555E762BEDD5C6B3912,.89,5,0,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 04:25:00,2013-01-13 04:41:00,-73.975517,40.749001,-73.910172,40.768734,587C59CC3691D096AD00B35D98337618,5.36,18,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:30:00,2013-01-13 04:41:00,-73.964569,40.717651,-73.947723,40.730972,03669FD5D1F17360C04C6415AF4173CE,3.14,11.5,0.5,0.5,2.4,0,CRD,1,0,0,0,0
2013-01-13 04:32:00,2013-01-13 04:41:00,-73.997635,40.7616,-73.982552,40.757141,B65D62044679A291ED00F1F976C88754,1.25,8,0.5,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 04:16:00,2013-01-13 04:41:00,-73.999245,40.730034,-73.939491,40.847752,70F5983D94E1BA0B217E9F8F447D4382,10.33,31.5,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:32:00,2013-01-13 04:43:00,-73.885399,40.73851,-73.984879,40.752632,A06CE169931136022C77F0C0E5515730,6.05,17.5,0.5,0.5,0,4.8,CSH,1,0,0,0,0
2013-01-13 04:37:00,2013-01-13 04:41:00,-73.917892,40.770412,-73.927391,40.77317,48895490D69DF7BE55CA75B5465000F5,.68,5,0.5,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 04:29:00,2013-01-13 04:43:00,-73.993317,40.75882,-73.951881,40.778015,7D618A8EAF42A653C23A263826DA959A,3.50,14,0.5,0.5,2.9,0,CRD,3,0,0,0,0
2013-01-13 04:42:00,2013-01-13 04:47:00,-74.002892,40.715553,-73.990303,40.689354,DFF2EEFF6074A167854F5C198C211CB7,2.27,9,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:24:00,2013-01-13 04:49:00,-73.988007,40.760098,-73.883377,40.755302,01D8C877762B42B4F375E1449019CC79,6.25,22.5,0.5,0.5,0,0,CSH,2,0,0,0,0
2013-01-13 04:40:00,2013-01-13 04:49:00,-73.987961,40.722244,-73.997627,40.741367,0903AA45A0EC961B944D9AA21436F216,2.07,9.5,0.5,0.5,2,0,CRD,3,0,0,0,0
2013-01-13 04:36:00,2013-01-13 04:51:00,-74.008446,40.713486,-73.964218,40.758137,E60D24AFA95CCA6753A64E9E0B6A2D71,5.14,17,0.5,0.5,3.5,0,CRD,6,0,0,0,0
2013-01-13 04:48:00,2013-01-13 04:51:00,-73.989594,40.743088,-74.002113,40.734756,F3B0E04AF07F5667AD64771DA60BD2FD,.95,5,0.5,0.5,1,0,CRD,2,0,0,0,0
2013-01-13 04:36:00,2013-01-13 04:45:00,-73.95015,40.776131,-73.948044,40.801376,8944236472A7D7EC074E7CA9BB7579AF,2.41,10,0.5,0.5,0,0,CSH,6,0,0,0,0
2013-01-13 04:33:00,2013-01-13 04:47:00,-73.940323,40.789219,-73.945198,40.820847,CE7DB3CE1390A4C774C57A9F3A51AE66,3.07,12.5,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:40:00,2013-01-13 04:49:00,-73.998657,40.738197,-73.997002,40.717888,5A2E62DE70AEDE0D97B4A00677A15799,1.91,9,0.5,0.5,1.9,0,CRD,5,0,0,0,0
2013-01-13 04:47:00,2013-01-13 04:49:00,-74.006912,40.73991,-74.005371,40.740936,FE3859E41C0C05FF40E221DF4409009A,.24,3.5,0.5,0.5,0,0,CSH,3,0,0,0,0
2013-01-13 04:45:00,2013-01-13 04:49:00,-73.990814,404.55759,-73.994698,40.718868,DDC1AE28890B301D015A319435E52E58,.79,5,0.5,0.5,0,0,CRD,2,0,0,0,0
2013-01-13 04:36:00,2013-01-13 04:50:00,-73.998871,40.722927,-73.951012,40.687641,87A5504926726AEF7E608B3997D31AF4,4.28,15,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:55:00,2013-01-13 04:57:00,-73.997017,40.74728,-73.990555,40.756161,4BE867BF3A95A129DC99FD048A5B2F6C,.73,4,0.5,0.5,0.9,0,CRD,1,0,0,0,0
2013-01-13 04:35:00,2013-01-13 04:46:00,-73.969421,40.763699,-73.925873,40.769043,002B4CFC5B8920A87065FC131F9732D1,3.90,13.5,0.5,0.5,0,0,CSH,1,0,0,0,0
2013-01-13 04:46:00,2013-01-13 04:54:00,-73.985115,40.727684,-73.955879,40.770172,4707DD250F4F2269CF31DA87314A35DE,3.42,11,0.5,0.5,2.3,0,CRD,2,0,0,0,0
2013-01-13 04:25:00,2013-01-13 04:51:00,-73.968269,40.755138,-73.938972,40.669216,DD8B63FD21A71CD9792423A1C28A821E,8.23,26.5,0.5,0.5,0,0,CSH,5,0,0,0,0
2013-01-13 04:44:00,2013-01-13 04:51:00,-73.964081,40.761375,-73.990181,40.753647,9216F62464DE7317391FBB1EAA3DC89A,2.24,9,0.5,0.5,0,0,CSH,6,0,0,0,0
